'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
40028,85.000,124.000,69.000,9.490,72.000,20.000,27.000,13.000,73.000,14.000,93.000,35.200
40029,85.000,124.000,69.000,9.490,72.000,20.000,27.000,14.000,73.000,14.000,93.000,35.200
40030,84.000,123.000,68.000,9.490,72.000,20.000,27.000,13.000,73.000,14.000,93.000,35.200
40031,84.000,123.000,68.000,9.490,72.000,20.000,26.000,13.000,73.000,14.000,93.000,35.200
40032,84.000,122.000,68.000,9.490,72.000,20.000,27.000,13.000,73.000,14.000,93.000,35.200
40033,84.000,123.000,68.000,9.490,72.000,21.000,27.000,14.000,72.000,14.000,93.000,35.200
40034,84.000,122.000,68.000,9.490,72.000,20.000,26.000,13.000,72.000,14.000,93.000,35.200
40035,84.000,121.000,68.000,9.490,72.000,20.000,26.000,13.000,72.000,14.000,93.000,35.200
40036,84.000,121.000,68.000,9.490,72.000,20.000,26.000,13.000,72.000,14.000,93.000,35.200
40037,84.000,122.000,68.000,9.490,72.000,21.000,27.000,15.000,72.000,14.000,93.000,35.200
40038,84.000,122.000,68.000,9.490,73.000,20.000,26.000,13.000,73.000,14.000,93.000,35.200
40039,84.000,122.000,68.000,9.490,73.000,19.000,26.000,13.000,74.000,14.000,93.000,35.200
40040,84.000,122.000,68.000,9.490,74.000,20.000,26.000,13.000,74.000,14.000,93.000,35.200
40041,84.000,122.000,68.000,9.490,74.000,20.000,26.000,14.000,74.000,14.000,93.000,35.200
40042,84.000,122.000,68.000,9.490,74.000,20.000,26.000,13.000,74.000,14.000,93.000,35.200
40043,84.000,122.000,68.000,9.490,74.000,19.000,25.000,12.000,74.000,14.000,93.000,35.200
40044,84.000,122.000,68.000,9.490,74.000,19.000,25.000,12.000,74.000,14.000,93.000,35.200
40045,84.000,122.000,68.000,9.490,74.000,19.000,26.000,13.000,73.000,14.000,93.000,35.200
40046,84.000,122.000,68.000,9.490,74.000,19.000,26.000,13.000,73.000,14.000,93.000,35.300
40047,83.000,121.000,68.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40048,83.000,121.000,68.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40049,84.000,122.000,68.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.200
40050,84.000,122.000,68.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40051,84.000,121.000,68.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40052,84.000,122.000,68.000,9.490,73.000,19.000,25.000,12.000,74.000,14.000,93.000,35.300
40053,84.000,122.000,68.000,9.490,73.000,19.000,25.000,13.000,74.000,14.000,93.000,35.300
40054,84.000,122.000,69.000,9.490,73.000,19.000,25.000,13.000,74.000,14.000,94.000,35.300
40055,84.000,122.000,69.000,9.490,73.000,18.000,24.000,12.000,75.000,14.000,94.000,35.300
40056,84.000,122.000,69.000,9.490,74.000,19.000,24.000,12.000,75.000,14.000,94.000,35.300
40057,85.000,123.000,69.000,9.490,75.000,19.000,25.000,13.000,75.000,14.000,94.000,35.300
40058,85.000,123.000,69.000,9.490,75.000,19.000,26.000,15.000,75.000,14.000,94.000,35.300
40059,85.000,123.000,69.000,9.490,76.000,19.000,25.000,13.000,75.000,14.000,94.000,35.300
40060,85.000,123.000,69.000,9.490,76.000,19.000,25.000,13.000,75.000,14.000,94.000,35.300
40061,85.000,123.000,69.000,9.490,76.000,19.000,25.000,13.000,75.000,14.000,94.000,35.300
40062,85.000,124.000,69.000,9.490,76.000,20.000,26.000,15.000,75.000,14.000,93.000,35.300
40063,85.000,123.000,69.000,9.490,76.000,19.000,25.000,13.000,75.000,14.000,93.000,35.300
40064,85.000,123.000,69.000,9.490,76.000,18.000,24.000,12.000,75.000,14.000,93.000,35.300
40065,85.000,123.000,69.000,9.490,75.000,18.000,25.000,12.000,75.000,14.000,93.000,35.300
40066,85.000,124.000,69.000,9.490,75.000,19.000,26.000,14.000,74.000,14.000,93.000,35.300
40067,84.000,123.000,69.000,9.490,75.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40068,84.000,123.000,69.000,9.490,75.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40069,84.000,123.000,68.000,9.490,74.000,18.000,25.000,12.000,73.000,14.000,93.000,35.300
40070,84.000,123.000,68.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40071,84.000,122.000,68.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40072,84.000,122.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40073,84.000,122.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40074,84.000,122.000,68.000,9.490,74.000,19.000,24.000,12.000,73.000,14.000,93.000,35.300
40075,84.000,123.000,68.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40076,84.000,122.000,68.000,9.490,73.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40077,84.000,122.000,68.000,9.490,73.000,18.000,24.000,11.000,73.000,14.000,93.000,35.300
40078,84.000,122.000,68.000,9.490,73.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40079,84.000,122.000,68.000,9.490,74.000,19.000,26.000,14.000,73.000,14.000,93.000,35.300
40080,83.000,122.000,68.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40081,83.000,121.000,68.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.200
40082,84.000,122.000,68.000,9.490,74.000,20.000,26.000,13.000,73.000,14.000,93.000,35.200
40083,84.000,122.000,68.000,9.490,74.000,20.000,26.000,13.000,73.000,14.000,93.000,35.200
40084,84.000,122.000,68.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.200
40085,84.000,122.000,68.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.200
40086,85.000,123.000,69.000,9.490,74.000,20.000,26.000,13.000,74.000,14.000,93.000,35.200
40087,85.000,123.000,69.000,9.490,74.000,20.000,26.000,13.000,75.000,14.000,93.000,35.200
40088,85.000,123.000,69.000,9.490,75.000,20.000,26.000,13.000,75.000,14.000,93.000,35.200
40089,85.000,123.000,69.000,9.490,75.000,19.000,25.000,12.000,75.000,14.000,93.000,35.200
40090,86.000,124.000,69.000,9.490,75.000,19.000,26.000,13.000,75.000,14.000,93.000,35.200
40091,86.000,124.000,69.000,9.490,75.000,20.000,26.000,13.000,75.000,14.000,93.000,35.200
40092,86.000,124.000,69.000,9.490,75.000,20.000,26.000,13.000,75.000,14.000,93.000,35.200
40093,85.000,124.000,69.000,9.490,75.000,19.000,25.000,13.000,74.000,14.000,93.000,35.200
40094,85.000,124.000,69.000,9.490,74.000,19.000,25.000,12.000,74.000,14.000,93.000,35.200
40095,85.000,125.000,69.000,9.490,74.000,20.000,27.000,15.000,74.000,14.000,93.000,35.200
40096,85.000,125.000,69.000,9.490,74.000,20.000,27.000,15.000,74.000,14.000,93.000,35.200
40097,85.000,124.000,69.000,9.490,74.000,19.000,26.000,13.000,74.000,14.000,93.000,35.200
40098,85.000,124.000,69.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,93.000,35.200
40099,85.000,125.000,69.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,93.000,35.200
40100,85.000,125.000,69.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,94.000,35.200
40101,85.000,124.000,68.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,94.000,35.200
40102,84.000,124.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.200
40103,85.000,124.000,68.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.200
40104,85.000,124.000,68.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40105,84.000,124.000,68.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40106,84.000,123.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40107,84.000,123.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40108,84.000,123.000,68.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40109,84.000,123.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40110,83.000,122.000,68.000,9.490,73.000,18.000,24.000,12.000,72.000,14.000,93.000,35.300
40111,83.000,122.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40112,84.000,122.000,68.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40113,84.000,122.000,68.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40114,83.000,122.000,68.000,9.490,73.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40115,84.000,122.000,68.000,9.490,73.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40116,84.000,122.000,68.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40117,84.000,122.000,68.000,9.490,73.000,20.000,26.000,14.000,74.000,14.000,93.000,35.300
40118,84.000,122.000,68.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40119,84.000,122.000,68.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40120,84.000,123.000,68.000,9.490,74.000,18.000,25.000,12.000,74.000,14.000,93.000,35.300
40121,84.000,123.000,68.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40122,84.000,123.000,68.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40123,84.000,123.000,68.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40124,85.000,123.000,69.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40125,85.000,124.000,69.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.300
40126,85.000,124.000,69.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40127,85.000,124.000,69.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40128,85.000,124.000,69.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40129,85.000,125.000,69.000,9.490,74.000,19.000,26.000,14.000,73.000,14.000,93.000,35.300
40130,85.000,124.000,69.000,9.490,74.000,18.000,25.000,12.000,73.000,14.000,93.000,35.300
40131,84.000,124.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40132,84.000,124.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40133,85.000,124.000,69.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40134,84.000,124.000,68.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40135,84.000,124.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40136,84.000,124.000,68.000,9.490,74.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40137,85.000,125.000,69.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40138,85.000,125.000,69.000,9.490,73.000,18.000,24.000,13.000,73.000,14.000,94.000,35.300
40139,85.000,124.000,69.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,94.000,35.300
40140,85.000,124.000,69.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,94.000,35.300
40141,85.000,126.000,69.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,94.000,35.200
40142,85.000,126.000,69.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,94.000,35.200
40143,85.000,126.000,69.000,9.490,74.000,19.000,25.000,12.000,74.000,14.000,94.000,35.200
40144,85.000,126.000,69.000,9.490,75.000,19.000,25.000,12.000,74.000,14.000,94.000,35.200
40145,86.000,127.000,69.000,9.490,74.000,20.000,27.000,15.000,74.000,14.000,94.000,35.200
40146,86.000,127.000,69.000,9.490,74.000,20.000,27.000,15.000,74.000,14.000,94.000,35.200
40147,86.000,126.000,69.000,9.490,74.000,19.000,26.000,13.000,74.000,14.000,94.000,35.200
40148,86.000,126.000,69.000,9.490,74.000,19.000,26.000,13.000,74.000,14.000,94.000,35.200
40149,86.000,126.000,69.000,9.490,73.000,21.000,27.000,15.000,74.000,14.000,93.000,35.200
40150,86.000,127.000,69.000,9.490,73.000,21.000,27.000,15.000,73.000,14.000,93.000,35.200
40151,86.000,126.000,69.000,9.490,73.000,20.000,26.000,13.000,73.000,14.000,93.000,35.200
40152,86.000,126.000,69.000,9.490,73.000,19.000,26.000,13.000,73.000,14.000,93.000,35.200
40153,86.000,126.000,69.000,9.490,72.000,20.000,26.000,14.000,73.000,14.000,93.000,35.200
40154,86.000,127.000,69.000,9.490,72.000,20.000,26.000,14.000,73.000,14.000,93.000,35.200
40155,86.000,127.000,69.000,9.490,72.000,20.000,26.000,14.000,73.000,14.000,93.000,35.200
40156,86.000,126.000,69.000,9.490,72.000,19.000,25.000,13.000,73.000,14.000,93.000,35.200
40157,86.000,127.000,69.000,9.490,73.000,19.000,26.000,13.000,73.000,14.000,93.000,35.200
40158,86.000,127.000,69.000,9.490,73.000,19.000,26.000,13.000,73.000,14.000,93.000,35.200
40159,86.000,127.000,69.000,9.490,73.000,19.000,26.000,13.000,73.000,14.000,93.000,35.200
40160,86.000,127.000,69.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40161,86.000,126.000,69.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40162,86.000,127.000,69.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,94.000,35.300
40163,86.000,127.000,69.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,94.000,35.300
40164,85.000,126.000,69.000,9.490,73.000,19.000,25.000,12.000,73.000,14.000,94.000,35.300
40165,85.000,126.000,69.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,94.000,35.300
40166,85.000,126.000,69.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,94.000,35.300
40167,85.000,126.000,68.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40168,84.000,125.000,68.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40169,84.000,125.000,68.000,9.490,72.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40170,84.000,125.000,68.000,9.490,72.000,20.000,26.000,15.000,72.000,14.000,93.000,35.300
40171,84.000,125.000,68.000,9.490,72.000,20.000,26.000,15.000,72.000,14.000,93.000,35.300
40172,84.000,125.000,68.000,9.490,72.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40173,84.000,124.000,68.000,9.490,72.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40174,84.000,124.000,68.000,9.490,72.000,20.000,27.000,15.000,72.000,14.000,93.000,35.300
40175,84.000,124.000,68.000,9.490,72.000,20.000,26.000,15.000,72.000,14.000,93.000,35.300
40176,83.000,124.000,68.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40177,83.000,124.000,67.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40178,83.000,123.000,67.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40179,83.000,124.000,67.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40180,83.000,123.000,67.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40181,83.000,123.000,67.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40182,83.000,123.000,67.000,9.490,73.000,20.000,26.000,13.000,72.000,14.000,93.000,35.300
40183,83.000,123.000,67.000,9.490,73.000,20.000,26.000,13.000,72.000,14.000,93.000,35.300
40184,83.000,123.000,67.000,9.490,73.000,19.000,26.000,13.000,72.000,14.000,93.000,35.300
40185,83.000,123.000,67.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40186,82.000,122.000,67.000,9.490,73.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40187,83.000,123.000,67.000,9.490,73.000,20.000,26.000,14.000,72.000,14.000,93.000,35.300
40188,82.000,122.000,67.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40189,82.000,122.000,67.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40190,82.000,122.000,67.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40191,82.000,122.000,67.000,9.490,73.000,21.000,27.000,15.000,73.000,14.000,93.000,35.300
40192,82.000,122.000,67.000,9.490,73.000,21.000,27.000,15.000,73.000,14.000,93.000,35.300
40193,82.000,122.000,67.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40194,82.000,122.000,67.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40195,82.000,122.000,67.000,9.490,74.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40196,82.000,122.000,67.000,9.490,74.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40197,82.000,122.000,67.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.300
40198,82.000,121.000,67.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.300
40199,82.000,122.000,67.000,9.490,74.000,19.000,25.000,13.000,74.000,14.000,93.000,35.300
40200,83.000,122.000,67.000,9.490,74.000,20.000,26.000,14.000,74.000,14.000,93.000,35.300
40201,83.000,122.000,68.000,9.490,74.000,20.000,26.000,14.000,74.000,14.000,93.000,35.200
40202,83.000,122.000,68.000,9.490,75.000,20.000,26.000,14.000,74.000,14.000,93.000,35.200
40203,84.000,123.000,68.000,9.490,75.000,20.000,26.000,14.000,74.000,14.000,93.000,35.200
40204,85.000,125.000,69.000,9.490,75.000,22.000,27.000,16.000,75.000,14.000,93.000,35.200
40205,85.000,125.000,69.000,9.490,75.000,21.000,27.000,15.000,75.000,14.000,93.000,35.200
40206,86.000,125.000,70.000,9.490,75.000,21.000,27.000,15.000,76.000,14.000,93.000,35.200
40207,86.000,126.000,70.000,9.490,75.000,21.000,27.000,15.000,76.000,14.000,93.000,35.200
40208,87.000,128.000,71.000,9.490,76.000,21.000,28.000,15.000,76.000,14.000,93.000,35.200
40209,87.000,128.000,71.000,9.490,76.000,21.000,27.000,15.000,76.000,14.000,93.000,35.200
40210,87.000,128.000,71.000,9.490,76.000,21.000,27.000,14.000,76.000,14.000,93.000,35.200
40211,87.000,128.000,71.000,9.490,76.000,21.000,27.000,14.000,76.000,14.000,93.000,35.200
40212,88.000,129.000,71.000,9.490,76.000,21.000,27.000,15.000,76.000,14.000,93.000,35.200
40213,88.000,129.000,71.000,9.490,76.000,21.000,27.000,15.000,76.000,14.000,93.000,35.200
40214,87.000,128.000,71.000,9.490,76.000,20.000,26.000,14.000,76.000,14.000,93.000,35.200
40215,87.000,128.000,71.000,9.490,76.000,20.000,26.000,13.000,76.000,14.000,93.000,35.200
40216,88.000,129.000,71.000,9.490,76.000,22.000,28.000,16.000,76.000,14.000,93.000,35.200
40217,88.000,129.000,71.000,9.490,74.000,22.000,28.000,16.000,75.000,14.000,94.000,35.300
40218,87.000,129.000,71.000,9.490,74.000,21.000,27.000,15.000,75.000,14.000,94.000,35.300
40219,87.000,128.000,71.000,9.490,74.000,21.000,27.000,15.000,75.000,14.000,94.000,35.300
40220,87.000,128.000,71.000,9.490,74.000,22.000,28.000,15.000,75.000,14.000,94.000,35.300
40221,87.000,128.000,71.000,9.490,74.000,21.000,28.000,15.000,74.000,14.000,94.000,35.300
40222,87.000,128.000,70.000,9.490,74.000,21.000,27.000,15.000,74.000,14.000,94.000,35.300
40223,86.000,128.000,70.000,9.490,73.000,20.000,26.000,13.000,74.000,14.000,94.000,35.300
40224,86.000,127.000,70.000,9.490,73.000,20.000,26.000,13.000,74.000,14.000,94.000,35.300
40225,87.000,128.000,70.000,9.490,73.000,20.000,26.000,14.000,73.000,14.000,94.000,35.300
40226,87.000,128.000,70.000,9.490,73.000,20.000,26.000,13.000,73.000,14.000,94.000,35.300
40227,87.000,127.000,70.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40228,87.000,128.000,70.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40229,87.000,128.000,71.000,9.490,73.000,20.000,26.000,13.000,73.000,14.000,93.000,35.300
40230,87.000,128.000,70.000,9.490,73.000,20.000,26.000,13.000,73.000,14.000,93.000,35.300
40231,87.000,128.000,70.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40232,87.000,127.000,70.000,9.490,74.000,19.000,25.000,12.000,73.000,14.000,93.000,35.300
40233,87.000,128.000,70.000,9.490,74.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40234,86.000,127.000,70.000,9.490,74.000,20.000,26.000,14.000,73.000,14.000,93.000,35.300
40235,86.000,127.000,70.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40236,85.000,126.000,69.000,9.490,73.000,19.000,25.000,12.000,72.000,14.000,93.000,35.300
40237,85.000,126.000,69.000,9.490,73.000,20.000,26.000,15.000,72.000,14.000,93.000,35.300
40238,85.000,126.000,69.000,9.490,73.000,20.000,26.000,15.000,72.000,14.000,93.000,35.300
40239,85.000,125.000,69.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,93.000,35.300
40240,85.000,125.000,69.000,9.490,72.000,19.000,25.000,12.000,72.000,14.000,94.000,35.300
40241,85.000,125.000,69.000,9.490,72.000,19.000,26.000,13.000,72.000,14.000,94.000,35.300
40242,85.000,125.000,69.000,9.490,72.000,19.000,26.000,13.000,72.000,14.000,94.000,35.300
40243,84.000,124.000,69.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,94.000,35.300
40244,84.000,124.000,68.000,9.490,72.000,19.000,25.000,12.000,72.000,14.000,94.000,35.300
40245,85.000,124.000,69.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,94.000,35.300
40246,85.000,124.000,69.000,9.490,72.000,19.000,25.000,13.000,72.000,14.000,94.000,35.300
40247,85.000,124.000,69.000,9.490,73.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40248,85.000,124.000,69.000,9.490,73.000,18.000,24.000,12.000,73.000,14.000,93.000,35.300
40249,85.000,125.000,69.000,9.490,73.000,19.000,24.000,12.000,73.000,14.000,93.000,35.300
40250,86.000,125.000,70.000,9.490,74.000,19.000,25.000,13.000,73.000,14.000,93.000,35.300
40251,86.000,125.000,70.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40252,86.000,125.000,70.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40253,86.000,125.000,70.000,9.490,74.000,18.000,24.000,12.000,74.000,14.000,93.000,35.300
40254,86.000,126.000,70.000,9.490,75.000,20.000,26.000,14.000,74.000,14.000,93.000,35.300
40255,86.000,126.000,70.000,9.490,75.000,19.000,25.000,14.000,74.000,14.000,93.000,35.300
