'sample interval','ABPmean','ABPsys','ABPdias','CVP','HR','NBPmean','NBPsys','NBPdias','PULSE','RESP','SpO2'
39269,104.000,138.000,80.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39270,104.000,138.000,80.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39271,104.000,139.000,81.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39272,105.000,139.000,81.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39273,105.000,140.000,82.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39274,106.000,140.000,82.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39275,107.000,141.000,83.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39276,107.000,141.000,83.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39277,108.000,142.000,83.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39278,108.000,143.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39279,108.000,143.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39280,108.000,143.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,16.000,100.000
39281,107.000,142.000,83.000,4.000,95.000,0.000,0.000,0.000,96.000,16.000,100.000
39282,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39283,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39284,107.000,141.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39285,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39286,107.000,142.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39287,106.000,141.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39288,106.000,141.000,81.000,4.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39289,105.000,140.000,81.000,4.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39290,105.000,140.000,81.000,3.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39291,105.000,140.000,81.000,3.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39292,105.000,140.000,80.000,3.000,96.000,0.000,0.000,0.000,96.000,19.000,100.000
39293,104.000,139.000,80.000,4.000,97.000,0.000,0.000,0.000,96.000,19.000,100.000
39294,104.000,139.000,80.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39295,103.000,138.000,79.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39296,102.000,137.000,78.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39297,102.000,136.000,78.000,3.000,96.000,0.000,0.000,0.000,95.000,16.000,100.000
39298,102.000,136.000,78.000,4.000,97.000,0.000,0.000,0.000,95.000,15.000,100.000
39299,101.000,136.000,78.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39300,101.000,135.000,78.000,3.000,96.000,0.000,0.000,0.000,94.000,15.000,100.000
39301,101.000,136.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39302,101.000,136.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39303,101.000,136.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39304,102.000,136.000,78.000,4.000,94.000,0.000,0.000,0.000,94.000,15.000,100.000
39305,103.000,137.000,79.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39306,104.000,138.000,80.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39307,105.000,139.000,81.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39308,105.000,140.000,81.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39309,106.000,141.000,82.000,4.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39310,106.000,141.000,82.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39311,107.000,141.000,83.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39312,107.000,142.000,83.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39313,107.000,141.000,83.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39314,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39315,106.000,141.000,82.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39316,106.000,141.000,82.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39317,106.000,140.000,82.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39318,105.000,140.000,81.000,3.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39319,105.000,140.000,81.000,3.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39320,105.000,140.000,81.000,3.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39321,105.000,140.000,81.000,3.000,97.000,0.000,0.000,0.000,96.000,11.000,100.000
39322,105.000,139.000,80.000,4.000,96.000,0.000,0.000,0.000,96.000,10.000,100.000
39323,104.000,139.000,80.000,4.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39324,104.000,139.000,80.000,4.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39325,103.000,138.000,79.000,4.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39326,102.000,137.000,79.000,3.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39327,102.000,136.000,78.000,3.000,96.000,0.000,0.000,0.000,96.000,12.000,100.000
39328,102.000,136.000,78.000,3.000,96.000,0.000,0.000,0.000,95.000,12.000,100.000
39329,101.000,135.000,78.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39330,101.000,135.000,77.000,3.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39331,101.000,134.000,77.000,3.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39332,101.000,135.000,77.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39333,101.000,135.000,77.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39334,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39335,101.000,135.000,78.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39336,102.000,136.000,78.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39337,102.000,136.000,78.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39338,102.000,136.000,79.000,3.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39339,102.000,136.000,79.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39340,102.000,137.000,79.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39341,102.000,136.000,79.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39342,102.000,136.000,79.000,3.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39343,102.000,136.000,79.000,3.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39344,102.000,137.000,79.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39345,102.000,136.000,79.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39346,102.000,136.000,79.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39347,102.000,136.000,79.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39348,102.000,136.000,78.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39349,102.000,136.000,78.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39350,102.000,136.000,79.000,4.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39351,102.000,136.000,78.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39352,101.000,135.000,78.000,3.000,96.000,0.000,0.000,0.000,95.000,12.000,100.000
39353,101.000,135.000,78.000,3.000,96.000,0.000,0.000,0.000,95.000,12.000,100.000
39354,101.000,134.000,77.000,3.000,96.000,0.000,0.000,0.000,95.000,12.000,100.000
39355,101.000,135.000,77.000,3.000,96.000,0.000,0.000,0.000,95.000,12.000,100.000
39356,100.000,134.000,77.000,4.000,96.000,0.000,0.000,0.000,95.000,11.000,100.000
39357,100.000,134.000,77.000,3.000,96.000,0.000,0.000,0.000,95.000,11.000,100.000
39358,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,11.000,100.000
39359,100.000,133.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,11.000,100.000
39360,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,11.000,100.000
39361,100.000,134.000,77.000,4.000,95.000,0.000,0.000,0.000,94.000,12.000,100.000
39362,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,12.000,100.000
39363,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,12.000,100.000
39364,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,12.000,100.000
39365,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,12.000,100.000
39366,101.000,134.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39367,100.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39368,101.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39369,101.000,135.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39370,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39371,101.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39372,101.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39373,101.000,135.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39374,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39375,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39376,101.000,135.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39377,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39378,101.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39379,101.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39380,101.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39381,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39382,100.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39383,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39384,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39385,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39386,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39387,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39388,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39389,99.000,133.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39390,99.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39391,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39392,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39393,99.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39394,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39395,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39396,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39397,99.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39398,99.000,133.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39399,99.000,133.000,77.000,4.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39400,99.000,133.000,77.000,4.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39401,100.000,133.000,77.000,4.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39402,100.000,133.000,77.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39403,99.000,133.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39404,100.000,133.000,77.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39405,100.000,134.000,77.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39406,100.000,134.000,77.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39407,100.000,134.000,78.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39408,100.000,134.000,77.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39409,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39410,100.000,134.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39411,101.000,135.000,78.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39412,101.000,135.000,78.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39413,100.000,134.000,78.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39414,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39415,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39416,99.000,133.000,76.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39417,99.000,133.000,76.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39418,99.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39419,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39420,97.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39421,97.000,130.000,74.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39422,97.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39423,97.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39424,97.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39425,96.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39426,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39427,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39428,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39429,97.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39430,97.000,130.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39431,97.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39432,97.000,130.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39433,97.000,130.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39434,97.000,130.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39435,97.000,130.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39436,97.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39437,97.000,130.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39438,97.000,130.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39439,98.000,131.000,76.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39440,98.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39441,99.000,132.000,76.000,4.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39442,99.000,132.000,77.000,4.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39443,99.000,132.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39444,100.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39445,100.000,133.000,77.000,4.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39446,100.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39447,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39448,100.000,134.000,77.000,4.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39449,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39450,100.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39451,100.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39452,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39453,100.000,134.000,77.000,4.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39454,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39455,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39456,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39457,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39458,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39459,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39460,100.000,134.000,77.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39461,99.000,133.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39462,99.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39463,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39464,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39465,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39466,98.000,132.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39467,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39468,97.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39469,97.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39470,97.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39471,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39472,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39473,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39474,98.000,131.000,75.000,3.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
39475,98.000,132.000,75.000,3.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39476,98.000,132.000,76.000,3.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39477,98.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39478,99.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39479,99.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39480,100.000,133.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39481,100.000,134.000,77.000,4.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39482,100.000,134.000,77.000,4.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39483,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39484,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39485,100.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39486,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39487,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39488,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39489,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39490,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39491,100.000,134.000,77.000,3.000,93.000,0.000,0.000,0.000,93.000,12.000,100.000
39492,99.000,134.000,77.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39493,99.000,133.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39494,98.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39495,98.000,132.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39496,98.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39497,97.000,131.000,74.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39498,97.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39499,97.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39500,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39501,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39502,96.000,129.000,74.000,3.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39503,96.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39504,96.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39505,96.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39506,96.000,130.000,74.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39507,97.000,130.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,12.000,100.000
39508,97.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39509,97.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,13.000,100.000
39510,98.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,94.000,14.000,100.000
39511,98.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39512,98.000,131.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39513,98.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39514,98.000,132.000,76.000,3.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39515,98.000,132.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,14.000,100.000
39516,99.000,132.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,14.000,100.000
39517,99.000,133.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39518,99.000,133.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39519,98.000,132.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39520,98.000,132.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39521,98.000,132.000,76.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39522,98.000,132.000,75.000,3.000,93.000,0.000,0.000,0.000,93.000,13.000,100.000
39523,98.000,132.000,75.000,3.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
